id,order_line/order_id/date_order,order_line/order_id/confirmation_date,order_line/order_id/name,order_line/order_id/customer_reference,order_line/order_partner_id/display_name,order_line/end_customer,order_line/product_categ_name,order_line/name,order_line/product_uom_qty,order_line/product_uom/display_name,order_line/price_unit,order_line/product_margin_price,order_line/price_subtotal,order_line/order_id/state,order_line/order_id/picking_state,order_line/order_id/invoice_status
__export__.sale_order_256,12/16/2019 6:47,12/16/2019 6:49,SO19-000187,1002288,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA ASAHAN ALUMINIUM (PERSERO),MCH,[R46OCRA0103] 1208 CERAMIC CLOTH MANHOLE  (ID.845 MM X OD.980 MM X T.3 MM),8,Unit(s),372829,0,2982632,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_255,12/16/2019 6:43,12/16/2019 6:45,SO19-000186,1002285,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA ASAHAN ALUMINIUM (PERSERO),MCH,[R46OCRA0103] 1208 CERAMIC CLOTH MANHOLE  (ID.845 MM X OD.980 MM X T.3 MM),24,Unit(s),372829,0,8947896,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_254,12/16/2019 6:39,12/16/2019 6:42,SO19-000185,1002303,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA ASAHAN ALUMINIUM (PERSERO),MCH,[R46OCRA0103] 1208 CERAMIC CLOTH MANHOLE  (ID.845 MM X OD.980 MM X T.3 MM),4,Unit(s),372829,0,1491316,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_253,12/16/2019 6:36,12/16/2019 6:38,SO19-000184,1002437,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",STAR ENERGY,MCH_FG,[DCE060FFCCIM0001] MECHANICAL SEAL RMS B13 BASIC SEAL (58 MM),1,Unit(s),6789983.18,0,6789983.18,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_252,12/16/2019 6:20,12/16/2019 6:26,SO19-000183,1002453,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA (PERSERO) RU V BALIKPAPAN,MCH_FG,"[A0E230DFGDDM1202] MECHANICAL SEAL RSS B13 CARTRIDGE SEAL (2.75"")",1,Unit(s),12174492,0,12174492,Sale Order,done,Fully Invoiced
__export__.sale_order_251,12/16/2019 2:29,12/16/2019 3:22,SO19-000182,0981/HI/XII/2019,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Subcont,[SUBCONT] JASA MACHINING SPLIT RING SA 36 SIZE ID.530XOD.600X24.5THK,9,Unit(s),478700,0,4308300,Sale Order,draft,Fully Invoiced
,12/16/2019 2:29,12/16/2019 3:22,SO19-000182,0981/HI/XII/2019,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Subcont,[SUBCONT] JASA MACHINING FREE END ASSY SA 36 SIZE ID.103.6XOD.530X120THK,1,Unit(s),797700,0,797700,Sale Order,draft,Fully Invoiced
,12/16/2019 2:29,12/16/2019 3:22,SO19-000182,0981/HI/XII/2019,"[V18-0000058]HIDROFLEX INDONESIA PT, Christine",PT HIDROFLEX INDONESIA,Subcont,[SUBCONT] JASA MACHINING FIXED END ASSY SA 36 SIZE ID.344.1XOD.580X195THK ,1,Unit(s),797700,0,797700,Sale Order,draft,Fully Invoiced
__export__.sale_order_250,12/13/2019 8:16,12/13/2019 8:26,SO19-000181,1002657,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",MADHANI TALATAH NUSANTARA,RJC_FG,[FB040105] REMOVABLE INSULATION JACKETING - EQUIPMENT TYPE : RIJ FOR PIPE (DIA. 246 X 25 MM),1,Lot,5611422.73,494114.731,5611422.73,Sale Order,done,To Invoice
__export__.sale_order_249,12/13/2019 7:50,12/13/2019 7:56,SO19-000180,1002264,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA POWER UNIT PEMBANGKITAN SEMARANG,EJF_FG,[COCASOBN0197] EXPANSION JOINT FABRIC TYPE BELT (535 X 335 MM OAL),2,Unit(s),9300545.74,0,18601091.48,Sale Order,done,Fully Invoiced
,12/13/2019 7:50,12/13/2019 7:56,SO19-000180,1002264,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA POWER UNIT PEMBANGKITAN SEMARANG,EJF_FG,[COCASOBN0198] EXPANSION JOINT FABRIC TYPE BELT (555 X 335 MM OAL),2,Unit(s),8944396.84,0,17888793.68,Sale Order,done,Fully Invoiced
,12/13/2019 7:50,12/13/2019 7:56,SO19-000180,1002264,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA POWER UNIT PEMBANGKITAN SEMARANG,EJF_FG,[COCASOBN0188] EXPANSION JOINT FABRIC TYPE BELT (360 X 335 MM OAL),2,Unit(s),6220063.25,0,12440126.5,Sale Order,done,Fully Invoiced
__export__.sale_order_248,12/13/2019 6:05,12/13/2019 6:10,SO19-000179,1000196,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TENAYAN RAYA,SUPPLIES,[JASA SEWA HEATER] JASA SEWA HEATER,1,Unit(s),1200000,0,1200000,Sale Order,draft,Fully Invoiced
__export__.sale_order_247,12/13/2019 2:20,12/13/2019 2:44,SO19-000178,1002557,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,EJF_FG,[COCASOBN0231] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE FLANGE (Dia.1 436 X Dia.2 630 X 280MM OAL),2,Unit(s),12834967.64,0,25669935.28,Sale Order,done,To Invoice
,12/13/2019 2:20,12/13/2019 2:44,SO19-000178,1002557,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,EJF_FG,[COCASOBN0223] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE BELT + BOLSTER (Rect. 1600 X 2180 X 300MM OAL),1,Unit(s),11877448.79,0,11877448.79,Sale Order,done,To Invoice
,12/13/2019 2:20,12/13/2019 2:44,SO19-000178,1002557,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,EJF_FG,[COCASOBN0224] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE BELT + BOLSTER (Rect. 900 X 2200 X 280MM OAL),1,Unit(s),9459874.05,0,9459874.05,Sale Order,done,To Invoice
,12/13/2019 2:20,12/13/2019 2:44,SO19-000178,1002557,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,EJF_FG,[COCASOBN0226] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE BELT + BOLSTER (Rect. 3070 X 2200 X 420MM OAL),1,Unit(s),21507339.2,0,21507339.2,Sale Order,done,To Invoice
,12/13/2019 2:20,12/13/2019 2:44,SO19-000178,1002557,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,EJF_FG,[COCASOBN0229] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE BELT + BOLSTER (P. 5000 X 300MM OAL + L.500 X 200 X T.100),3,Unit(s),29779502.25,0,89338506.75,Sale Order,done,To Invoice
,12/13/2019 2:20,12/13/2019 2:44,SO19-000178,1002557,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,EJF_FG,[COCASOBN0230] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE BELT + BOLSTER (DIA. 1160 X 400MM OAL),8,Unit(s),8739868.52,0,69918948.16,Sale Order,done,To Invoice
,12/13/2019 2:20,12/13/2019 2:44,SO19-000178,1002557,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,EJF_FG,[COCASOBN0225] EXPANSION JOINT FABRIC 3 FLEX 40 TYPE FLANGE (Rect. 2140 X 1600 X 260MM OAL),2,Unit(s),12021858.99,0,24043717.98,Sale Order,done,To Invoice
__export__.sale_order_246,12/13/2019 1:38,12/13/2019 1:46,SO19-000177,1000194,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,SUPPLIES,[JASA SEWA HEATER] JASA SEWA HEATER,1,Unit(s),500000,0,500000,Sale Order,draft,Fully Invoiced
__export__.sale_order_245,12/13/2019 1:35,12/13/2019 1:38,SO19-000176,1000188,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",DINAR UTAMA KALIMANTAN,SUPPLIES,[JASA SEWA HEATER] JASA SEWA HEATER,1,Unit(s),500000,0,500000,Sale Order,draft,Fully Invoiced
__export__.sale_order_244,12/13/2019 1:30,12/13/2019 1:35,SO19-000175,1002393,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA POWER UNIT PEMBANGKITAN SEMARANG,EJF_FG,[COCASOBN0256] BOLSTER (LENGTH 9000 X 800 MM OAL),1,Unit(s),30282322.42,0,30282322.42,Sale Order,not_received,Nothing to Invoice
,12/13/2019 1:30,12/13/2019 1:35,SO19-000175,1002393,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA POWER UNIT PEMBANGKITAN SEMARANG,SUPPLIES,[BIAYA LEMBUR] BIAYA LEMBUR,1,Unit(s),1837225.32,0,1837225.32,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_243,12/12/2019 4:00,12/12/2019 4:09,SO19-000174,1002678,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA JAYA,GPC_FG,"[GN11S04020] 2710 LUBRICATED / PTFE IMPREGNATED RAMIE PACKING  (1/4"" X 5 KG)",2,Box,1062479,0,2124958,Sale Order,done,To Invoice
,12/12/2019 4:00,12/12/2019 4:09,SO19-000174,1002678,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA JAYA,GPC_FG,"[GN11S08020] 2710 LUBRICATED / PTFE IMPREGNATED RAMIE PACKING  (1/2"" X 5 KG)",4,Box,931215,0,3724860,Sale Order,done,To Invoice
,12/12/2019 4:00,12/12/2019 4:09,SO19-000174,1002678,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONESIA JAYA,GPC_FG,"[GN11S14020] 2710 LUBRICATED / PTFE IMPREGNATED RAMIE PACKING  (7/8"" X 5 KG)",4,Box,885018,0,3540072,Sale Order,done,To Invoice
__export__.sale_order_241,12/11/2019 9:31,12/11/2019 9:36,SO19-000172,093-19 UC,"[C19-0000133]ULTIMIND CORP, [C19-0000132]Mrs. Susan B. Elegores",ULTIMIND CORP.,RJC_FG,[TJ0001719A10] INSULATION JACKETING THERMOCOVER FOR ABB TURBINE (Dia.3200 x L.8000 x 100 Thk),1,Unit(s),34429.62,0,34429.62,Sale Order,done,To Invoice
__export__.sale_order_240,12/11/2019 9:22,12/11/2019 9:27,SO19-000171,1002656,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",MEGA SURYA ERATAMA,GPC_FG,"[N20A11] 3074 PTFE IMPREGNATED CARBON FIBER PACKING (3/4"" X 11 LBS)",1,Box,3904931,0,3904931,Sale Order,done,To Invoice
__export__.sale_order_239,12/11/2019 6:27,12/11/2019 6:34,SO19-000170,272/FTAP/XI/2019,"[V18-00218]FLEXONICS TOFLE ASIA PACIFIC, Iwan ruswandi",PT FLEXONICS TOFLE ASIA PACIFIC,EJM,"[AAA41ACEA292] FLANGE LAPPED JOINT CS A105 ANSI 300  (6"")",1,Unit(s),277800,277775.399,277800,Sale Order,done,To Invoice
__export__.sale_order_238,12/11/2019 4:26,12/11/2019 4:30,SO19-000169,1002666,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONUSA RAFFSEAL,MCH_FG,"[A0E230DFGDDM1207] MECHANICAL SEAL RMBS 680-X18- CARBON VS SILCAR SIZE : 1.125""",1,Unit(s),7587294.51,0,7587294.51,Sale Order,done,Fully Invoiced
__export__.sale_order_237,12/10/2019 6:32,12/10/2019 6:38,SO19-000168,1002280,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PERTAMINA PERSERO RU V BALIKPAPAN,MCH_FG,"[AEE27000DG0I1903] MECHANICAL SEAL RMS B13 CARTRIDGE SEAL (3.625"" 101-P1-D)",2,Unit(s),20530940.24,0,41061880.48,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_236,12/10/2019 6:29,12/10/2019 6:31,SO19-000167,1002322,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDONUSA RAFFSEAL,MCH_FG,[DCE060FFCCIM0002] MECHANICAL SEAL RMS B13 BASIC SEAL (43 MM),2,Unit(s),6928176.15,0,13856352.3,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_235,12/10/2019 6:22,12/10/2019 6:25,SO19-000166,1002447,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PJB Service Unit Jasa O & M PLTU Banjarsari,MCH_FG,[AI000EZGCCBM1704] MECHANICAL SEAL RMS B16 CATRIDGE SEAL (35 MM),2,Unit(s),11826760.57,0,23653521.14,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_234,12/10/2019 4:32,12/10/2019 4:44,SO19-000165,1002652,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TENAYAN RAYA,GPC_FG,"[N36A15] 5051 LUBRICATED / PTFE ACRYLIC PACKING (1"" X 11 LBS)",1,Box,1054952,0,1054952,Sale Order,not_received,Nothing to Invoice
,12/10/2019 4:32,12/10/2019 4:44,SO19-000165,1002652,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TENAYAN RAYA,GPC_FG,"[N36A07] 5051 LUBRICATED / PTFE ACRYLIC PACKING (1/2"" X 11 LBS)",1,Box,1092471,0,1092471,Sale Order,not_received,Nothing to Invoice
,12/10/2019 4:32,12/10/2019 4:44,SO19-000165,1002652,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TENAYAN RAYA,GPC_FG,"[N36A03] 5051 LUBRICATED / PTFE ACRYLIC PACKING (1/4"" X 11 LBS)",1,Box,1207397,0,1207397,Sale Order,not_received,Nothing to Invoice
,12/10/2019 4:32,12/10/2019 4:44,SO19-000165,1002652,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TENAYAN RAYA,GPC_FG,"[N36A11] 5051 LUBRICATED / PTFE ACRYLIC PACKING (3/4"" X 11 LBS)",1,Box,1056226,0,1056226,Sale Order,not_received,Nothing to Invoice
,12/10/2019 4:32,12/10/2019 4:44,SO19-000165,1002652,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TENAYAN RAYA,GPC_FG,"[N36A09] 5051 LUBRICATED / PTFE ACRYLIC PACKING (5/8"" X 11 LBS)",1,Box,1058138,0,1058138,Sale Order,not_received,Nothing to Invoice
,12/10/2019 4:32,12/10/2019 4:44,SO19-000165,1002652,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TENAYAN RAYA,GPC_FG,"[N21A07] 3075 LUBRICATED / PTFE IMPREGNATED CARBON FIBER PACKING (1/2"" X 11 LBS)",1,Box,4051857,0,4051857,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_233,12/10/2019 4:29,12/10/2019 4:31,SO19-000164,1002665,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",SERAT PERSADA,GPC_FG,"[N18A05] 3072 INCONEL WIRE INSERTED CARBON FIBER PACKING (3/8"" X 11 LBS)",1,Box,4422339,0,4422339,Sale Order,done,To Invoice
__export__.sale_order_232,12/10/2019 4:18,12/10/2019 4:23,SO19-000163,1002646,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PJB Service Unit Jasa O & M PLTU Banjarsari,MCH_FG,"[BBE06ABFCCBI1502] MECHANICAL SEAL MG1-G4, MAT'L : CARBON /SSIC/VITON/SUS.316/SUS.316 SIZE : 40MM",2,Unit(s),1259575.47,0,2519150.94,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_231,12/10/2019 4:09,12/10/2019 4:18,SO19-000162,1002577,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",CIREBON ELECTRIC POWER,MCH_FG,"[DCE180FFKKDM0601] MECHANICAL SEAL BASIC SEAL, RMS BTB(MULTI SPRING BACK TO BACK) SIZE : 35MM",2,Unit(s),3771075.66,0,7542151.32,Sale Order,done,Fully Invoiced
__export__.sale_order_230,12/9/2019 9:49,12/9/2019 9:52,SO19-000161,1002662,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",ASIA TEKNIK,MCH,[C10C78] 7100  MANHOLE BULKY GLASS CLOTH (ID. 347 X OD.430 X 6 MM THK),8,Unit(s),296400,0,2371200,Sale Order,done,To Invoice
__export__.sale_order_229,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0168] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 402 MM OAL),1,Unit(s),38515469.15,0,38515469.15,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0168] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 402 MM OAL),1,Unit(s),38784577.19,0,38784577.19,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0169] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 352 MM OAL),1,Unit(s),37412113.37,0,37412113.37,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0169] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 352 MM OAL),1,Unit(s),37633525.93,0,37633525.93,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0168] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 402 MM OAL),1,Unit(s),39605147.44,0,39605147.44,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0169] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 352 MM OAL),1,Unit(s),36756232.38,0,36756232.38,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0168] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 402 MM OAL),1,Unit(s),39134967.35,0,39134967.35,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0168] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 402 MM OAL),1,Unit(s),39340257.72,0,39340257.72,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0168] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 402 MM OAL),1,Unit(s),39588434.04,0,39588434.04,Sale Order,done,To Invoice
,12/9/2019 7:25,12/9/2019 9:17,SO19-000160,1002124,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",INDOCEMENT TUNGGAL PRAKARSA TBK,EJF_FG,[COCASOBN0168] EXPANSION JOINT FABRIC TYPE BELT 3 FLEX 40 + BOLSTER CLOSE BAND PLUS HARDWARE (DIA. 1400 X 402 MM OAL),1,Unit(s),38463555.36,0,38463555.36,Sale Order,done,To Invoice
__export__.sale_order_228,12/9/2019 1:31,12/9/2019 1:45,SO19-000159,1002633,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PUPUK KALIMANTAN TIMUR,GPC_FG,"3077 PTFE / GRAPHITE FIBER AND ARAMID FIBER PACKING (3/8"" X 5 LBS)",1,Box,2625810,0,2625810,Sale Order,done,To Invoice
__export__.sale_order_227,12/9/2019 1:16,12/9/2019 1:30,SO19-000158,1002638,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",BORNEO KARYA PERSADA,GPC_FG,"[N23D04] 3076 PTFE / GRAPHITE FIBER PACKING (5/16"" X 0.39 LBS)",1,Box,150134.4,0,150134.4,Sale Order,done,To Invoice
,12/9/2019 1:16,12/9/2019 1:30,SO19-000158,1002638,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",BORNEO KARYA PERSADA,GPC_FG,"[N21D05] 3075 LUBRICATED / PTFE IMPREGNATED CARBON FIBER PACKING (3/8"" X 0.59 LBS)",1,Box,246020.56,0,246020.56,Sale Order,done,To Invoice
,12/9/2019 1:16,12/9/2019 1:30,SO19-000158,1002638,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",BORNEO KARYA PERSADA,GPC_FG,"[N21D04] 3075 LUBRICATED / PTFE IMPREGNATED CARBON FIBER PACKING (5/16"" X 0.41 LBS)",1,Box,171082.75,0,171082.75,Sale Order,done,To Invoice
__export__.sale_order_226,12/6/2019 9:47,12/6/2019 9:55,SO19-000157,1002583,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TELUK SIRIH,EJF_FG,[COCASOBN0239] EXPANSION JOINT FABRIC TYPE BELT (Rect. 3800 X 2660 X 200 OAL),2,Unit(s),12758433.61,0,25516867.22,Sale Order,done,To Invoice
,12/6/2019 9:47,12/6/2019 9:55,SO19-000157,1002583,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TELUK SIRIH,EJF_FG,[COCASOBN0239] EXPANSION JOINT FABRIC TYPE BELT (Rect. 3800 X 2660 X 200 OAL),2,Unit(s),12758433.61,0,25516867.22,Sale Order,done,To Invoice
,12/6/2019 9:47,12/6/2019 9:55,SO19-000157,1002583,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TELUK SIRIH,EJF_FG,[COCASOBN0241] EXPANSION JOINT FABRIC TYPE BELT (Dia. 850 X 500 OAL),1,Unit(s),6850396.18,0,6850396.18,Sale Order,done,To Invoice
,12/6/2019 9:47,12/6/2019 9:55,SO19-000157,1002583,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TELUK SIRIH,EJF_FG,[COCASOBN0242] EXPANSION JOINT FABRIC TYPE BELT (Rect. 4000 X 6000 X 250 OAL),1,Unit(s),22802170.99,0,22802170.99,Sale Order,done,To Invoice
,12/6/2019 9:47,12/6/2019 9:55,SO19-000157,1002583,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PLTU TELUK SIRIH,EJF_FG,[COCASOBN0243] EXPANSION JOINT FABRIC TYPE BELT (Rect. 12600 X 5830 X 250 OAL),1,Unit(s),58560064.43,0,58560064.43,Sale Order,done,To Invoice
__export__.sale_order_225,12/5/2019 9:37,12/5/2019 9:40,SO19-000156,1002565,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",ASIA PACIFIC RAYON,EJF_FG,[COCASOBN0305] EXPANSION JOINT FABRIC TYPE BELLOWS (DIA1. 275 X DIA2. 236 X 850 MM),1,Unit(s),5612252.93,0,5612252.93,Sale Order,not_received,Nothing to Invoice
__export__.sale_order_224,12/5/2019 9:31,12/5/2019 9:36,SO19-000155,1002624,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00100]Ruby Nugraha",CHIMNEYS AND REFRACTORIES,EJF_FG,[COCASOBN0248] EXPANSION JOINT FABRIC TYPE BELT + BOLSTER (ID. 8252 X 550 OAL),1,Unit(s),73228733.31,0,73228733.31,Sale Order,done,To Invoice
__export__.sale_order_223,12/5/2019 9:27,12/5/2019 9:30,SO19-000154,1002639,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",PT PLTU TENAYAN,MCH,"[Y04S63] 2008 CERAMIC ROUND BRAIDED  PACKING (3/4"" X 11 LBS)",1,Box,997205,0,997205,Sale Order,done,To Invoice
__export__.sale_order_222,12/5/2019 9:24,12/5/2019 9:27,SO19-000153,1002640,"[V18-0000050]FAJAR BENUA INDOPACK, PT, [V19-00098]Mustika Sari",NUSANTARA BUILDING INDUSTRIES,GPC_FG,"[N57AI05] 5031-G LUBRICATED / GRAPHITE ACRYLIC PACKING (3/8"" X 11 LBS)",3,Box,681940,0,2045820,Sale Order,done,To Invoice
__export__.sale_order_221,12/3/2019 17:00,12/4/2019 6:58,SO19-000152,282/FTAP/XI/2019,"[V18-00218]FLEXONICS TOFLE ASIA PACIFIC, Iwan ruswandi",PT FLEXONICS TOFLE ASIA PACIFIC,FHM_RM,[ AAA34ACDA098 ] BELLOWS HOSE SS 316 (6 INCH),2.6,mtr,975729.4,1073302.34,2536896.44,Sale Order,done,Fully Invoiced
